************** S2X ************* 
0	0.256516
1	0.171051
2	0.107925
3	0.074951
4	0.062820
5	0.062469
6	0.065872
7	0.067307
8	0.066452
9	0.066422
10	0.066589
11	0.066193
12	0.064987
13	0.064285
14	0.064331
15	0.065018
16	0.065857
17	0.066162
18	0.066116
19	0.065140
20	0.064224
21	0.064590
22	0.064651
23	0.065460
24	0.066879
25	0.067169
26	0.065659
27	0.065338
28	0.065567
29	0.065918
30	0.066071
31	0.066055
32	0.065628
33	0.065002
34	0.064514
35	0.064789
36	0.064484
37	0.064636
38	0.064590
39	0.064392
40	0.064163
41	0.064529
42	0.064529
43	0.064865
44	0.065659
45	0.067062
46	0.067841
47	0.068176
48	0.068222
49	0.067261
50	0.067047
51	0.065842
52	0.066010
53	0.066895
54	0.067810
55	0.067947
56	0.067657
57	0.066315
58	0.065475
59	0.065109
60	0.064713
61	0.064575
62	0.065582
63	0.065063
64	0.063431
65	0.062180
66	0.061295
67	0.062790
68	0.063751
69	0.064850
70	0.065338
71	0.066376
72	0.065292
73	0.064774
74	0.064194
75	0.064667
76	0.065292
77	0.065582
78	0.065689
79	0.065079
80	0.065674
81	0.066147
82	0.065414
83	0.065109
84	0.064865
85	0.066147
86	0.066574
87	0.066422
88	0.065979
89	0.065857
90	0.065887
91	0.065399
92	0.064484
93	0.063675
94	0.064209
95	0.064713
96	0.064636
97	0.064468
98	0.064713
99	0.065155
100	0.066284
101	0.066467
102	0.067734
103	0.067444
104	0.066040
105	0.064621
106	0.063828
107	0.063309
108	0.063171
109	0.064026
110	0.064453
111	0.065628
112	0.066147
113	0.066162
114	0.066116
115	0.066177
116	0.066711
117	0.066910
118	0.066254
119	0.065842
************** S2Y ************* 
0	0.256516
1	0.169662
2	0.105118
3	0.070313
4	0.058365
5	0.058090
6	0.061661
7	0.064774
8	0.066452
9	0.066437
10	0.066788
11	0.068054
12	0.067322
13	0.066559
14	0.065338
15	0.064758
16	0.064758
17	0.065552
18	0.066345
19	0.066254
20	0.066330
21	0.066147
22	0.065582
23	0.066299
24	0.067154
25	0.065353
26	0.064865
27	0.064758
28	0.065704
29	0.066849
30	0.065948
31	0.064316
32	0.063766
33	0.063660
34	0.064697
35	0.065491
36	0.065887
37	0.066116
38	0.066864
39	0.067032
40	0.066544
41	0.066513
42	0.066696
43	0.067429
44	0.067734
45	0.066589
46	0.065948
47	0.065887
48	0.064896
49	0.064804
50	0.065384
51	0.065979
52	0.066269
53	0.065842
54	0.065170
55	0.065491
56	0.065765
57	0.065933
58	0.066452
59	0.066666
60	0.067261
61	0.068207
62	0.068329
63	0.068863
64	0.068741
65	0.067261
66	0.066406
67	0.065979
68	0.065826
69	0.065201
70	0.065369
71	0.066193
72	0.066513
73	0.066391
74	0.066315
75	0.066071
76	0.066605
77	0.067825
78	0.067764
79	0.067459
80	0.066147
81	0.064865
82	0.064972
83	0.065125
84	0.065903
85	0.065598
86	0.065979
87	0.066055
88	0.066040
89	0.066238
90	0.066177
91	0.066269
92	0.067093
93	0.067673
94	0.067413
95	0.066956
96	0.066742
97	0.066345
98	0.065643
99	0.066925
100	0.067123
101	0.066940
102	0.066559
103	0.065140
104	0.064316
105	0.063873
106	0.065262
107	0.067139
108	0.068436
109	0.067184
110	0.065781
111	0.064148
112	0.062363
113	0.063202
114	0.064484
115	0.065887
116	0.068024
117	0.068893
118	0.068222
119	0.067932
