0 	 0.000000 
1 	 0.121543 
2 	 0.121470 
3 	 0.121661 
4 	 0.121293 
5 	 0.121228 
6 	 0.121280 
7 	 0.121341 
8 	 0.121509 
9 	 0.121283 
10 	 0.121299 
11 	 0.121420 
12 	 0.121650 
13 	 0.121585 
14 	 0.121160 
15 	 0.121235 
16 	 0.121566 
17 	 0.121349 
18 	 0.121104 
19 	 0.121221 
20 	 0.121532 
21 	 0.121324 
22 	 0.121336 
23 	 0.121479 
24 	 0.121724 
25 	 0.121164 
26 	 0.121117 
27 	 0.121368 
28 	 0.121573 
29 	 0.121414 
30 	 0.121395 
31 	 0.121358 
32 	 0.121613 
33 	 0.121119 
34 	 0.121256 
35 	 0.121535 
36 	 0.121533 
37 	 0.121131 
38 	 0.121604 
39 	 0.121238 
40 	 0.121512 
41 	 0.121160 
42 	 0.120962 
43 	 0.121503 
44 	 0.121506 
45 	 0.121113 
46 	 0.121472 
47 	 0.121269 
48 	 0.121764 
49 	 0.121252 
50 	 0.120895 
51 	 0.121524 
52 	 0.121471 
53 	 0.121678 
54 	 0.121360 
55 	 0.121792 
56 	 0.121203 
57 	 0.121336 
58 	 0.121318 
59 	 0.121172 
