0 	 0.748000
1 	 0.687378
2 	 0.646133
3 	 0.620356
4 	 0.605244
5 	 0.595556
6 	 0.589956
7 	 0.588222
8 	 0.587778
9 	 0.587000
10 	 0.585600
11 	 0.584533
12 	 0.582711
13 	 0.581622
14 	 0.580911
15 	 0.579400
16 	 0.578311
17 	 0.577156
18 	 0.575333
19 	 0.574600
20 	 0.574778
21 	 0.576244
22 	 0.574444
23 	 0.572667
24 	 0.571244
25 	 0.571533
26 	 0.573600
27 	 0.576778
28 	 0.579244
29 	 0.578244
30 	 0.574244
31 	 0.570244
32 	 0.567156
33 	 0.565844
34 	 0.565244
35 	 0.565667
36 	 0.565711
37 	 0.565000
38 	 0.565089
39 	 0.566133
40 	 0.567889
41 	 0.568822
42 	 0.569311
43 	 0.569444
44 	 0.567622
45 	 0.566578
46 	 0.565956
47 	 0.564778
48 	 0.564800
49 	 0.566778
50 	 0.569222
51 	 0.569667
52 	 0.567000
53 	 0.563511
54 	 0.561422
55 	 0.560111
56 	 0.559844
57 	 0.560311
58 	 0.560467
59 	 0.559533
