0 	 0.000000 
1 	 0.120976 
2 	 0.120877 
3 	 0.121020 
4 	 0.120671 
5 	 0.120809 
6 	 0.121032 
7 	 0.120895 
8 	 0.120865 
9 	 0.120925 
10 	 0.120671 
11 	 0.120758 
12 	 0.120511 
13 	 0.120744 
14 	 0.120614 
15 	 0.121338 
16 	 0.121054 
17 	 0.121070 
18 	 0.120432 
19 	 0.120753 
20 	 0.120300 
21 	 0.120829 
22 	 0.120704 
23 	 0.120635 
24 	 0.120981 
25 	 0.120578 
26 	 0.120782 
27 	 0.120527 
28 	 0.120823 
29 	 0.120416 
30 	 0.120879 
31 	 0.120948 
32 	 0.121163 
33 	 0.120852 
34 	 0.120610 
35 	 0.120857 
36 	 0.120464 
37 	 0.120351 
38 	 0.120808 
39 	 0.121182 
40 	 0.120768 
41 	 0.120720 
42 	 0.120856 
43 	 0.120558 
44 	 0.120856 
45 	 0.120770 
46 	 0.120518 
47 	 0.120638 
48 	 0.120614 
49 	 0.120968 
50 	 0.120760 
51 	 0.120942 
52 	 0.121028 
53 	 0.120709 
54 	 0.120847 
55 	 0.121238 
56 	 0.120909 
57 	 0.120865 
58 	 0.120656 
59 	 0.120791 
