0 	 0.495822
1 	 0.435867
2 	 0.401889
3 	 0.376200
4 	 0.354444
5 	 0.336400
6 	 0.320733
7 	 0.307178
8 	 0.295133
9 	 0.285289
10 	 0.277578
11 	 0.271289
12 	 0.265644
13 	 0.260644
14 	 0.257356
15 	 0.253800
16 	 0.250867
17 	 0.249111
18 	 0.248333
19 	 0.247689
20 	 0.246956
21 	 0.245911
22 	 0.245756
23 	 0.246000
24 	 0.246044
25 	 0.245644
26 	 0.244511
27 	 0.244511
28 	 0.244444
29 	 0.243978
30 	 0.244000
31 	 0.245467
32 	 0.246556
33 	 0.247156
34 	 0.248044
35 	 0.247867
36 	 0.248156
37 	 0.247556
38 	 0.248156
39 	 0.248533
40 	 0.249111
41 	 0.250289
42 	 0.251200
43 	 0.251467
44 	 0.252844
45 	 0.253978
46 	 0.254778
47 	 0.255289
48 	 0.255467
49 	 0.254578
50 	 0.253089
51 	 0.251644
52 	 0.250800
53 	 0.249444
54 	 0.247644
55 	 0.246000
56 	 0.245267
57 	 0.243956
58 	 0.242778
59 	 0.241156
