0 	  0.347222 
1 	  0.120475 
2 	  0.120498 
3 	  0.120775 
4 	  0.120514 
5 	  0.120345 
6 	  0.120263 
7 	  0.120516 
8 	  0.120807 
9 	  0.120504 
10 	  0.120515 
11 	  0.120629 
12 	  0.120786 
13 	  0.120642 
14 	  0.120241 
15 	  0.120427 
16 	  0.120767 
17 	  0.120475 
18 	  0.120296 
19 	  0.120389 
20 	  0.120709 
21 	  0.120395 
22 	  0.120389 
23 	  0.120617 
24 	  0.120938 
25 	  0.120418 
26 	  0.120473 
27 	  0.120517 
28 	  0.120843 
29 	  0.120614 
30 	  0.120508 
31 	  0.120449 
32 	  0.120900 
33 	  0.120417 
34 	  0.120503 
35 	  0.120722 
36 	  0.120748 
37 	  0.120338 
38 	  0.120743 
39 	  0.120547 
40 	  0.120914 
41 	  0.120383 
42 	  0.120060 
43 	  0.120620 
44 	  0.120733 
45 	  0.120517 
46 	  0.120736 
47 	  0.120336 
48 	  0.120986 
49 	  0.120565 
50 	  0.120258 
51 	  0.120719 
52 	  0.120682 
53 	  0.120855 
54 	  0.120568 
55 	  0.120895 
56 	  0.120403 
57 	  0.120498 
58 	  0.120459 
59 	  0.120376 
