0 	  0.347222 
1 	  0.120624 
2 	  0.120216 
3 	  0.120553 
4 	  0.120111 
5 	  0.120755 
6 	  0.120292 
7 	  0.120610 
8 	  0.120354 
9 	  0.120747 
10 	  0.120727 
11 	  0.120480 
12 	  0.120521 
13 	  0.120223 
14 	  0.120284 
15 	  0.120694 
16 	  0.120473 
17 	  0.121021 
18 	  0.120545 
19 	  0.120413 
20 	  0.120552 
21 	  0.120552 
22 	  0.120916 
23 	  0.120807 
24 	  0.120714 
25 	  0.120701 
26 	  0.120777 
27 	  0.120365 
28 	  0.120565 
29 	  0.120423 
30 	  0.120231 
31 	  0.120277 
32 	  0.120641 
33 	  0.120440 
34 	  0.120700 
35 	  0.120531 
36 	  0.120574 
37 	  0.120383 
38 	  0.120385 
39 	  0.120674 
40 	  0.120621 
41 	  0.120982 
42 	  0.120734 
43 	  0.120827 
44 	  0.120253 
45 	  0.120722 
46 	  0.120357 
47 	  0.120642 
48 	  0.120957 
49 	  0.120239 
50 	  0.120594 
51 	  0.120531 
52 	  0.120420 
53 	  0.120327 
54 	  0.120394 
55 	  0.120748 
56 	  0.120784 
57 	  0.120676 
58 	  0.120106 
59 	  0.120513 
